count_point_id,year,region_id,region_name,region_ons_code,local_authority_id,local_authority_name,local_authority_code,road_name,road_category,road_type,start_junction_road_name,end_junction_road_name,easting,northing,latitude,longitude,link_length_km,link_length_miles,estimation_method,estimation_method_detailed,direction_of_travel,pedal_cycles,two_wheeled_motor_vehicles,cars_and_taxis,buses_and_coaches,LGVs,HGVs_2_rigid_axle,HGVs_3_rigid_axle,HGVs_4_or_more_rigid_axle,HGVs_3_or_4_articulated_axle,HGVs_5_articulated_axle,HGVs_6_articulated_axle,all_HGVs,all_motor_vehicles
502,2003,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,86,23128,155,3351,959,138,171,30,132,161,1591,28311
502,2004,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,81,23485,154,3903,964,182,308,184,880,670,3188,30811
502,2004,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,102,22628,126,3727,1073,207,308,179,885,599,3251,29834
502,2005,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,66,23801,130,3856,848,245,313,152,757,640,2955,30808
502,2005,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,77,23988,141,3780,1141,294,359,222,868,513,3397,31383
502,2006,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,73,23453,185,4038,1027,239,237,160,902,619,3184,30933
502,2006,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,111,22393,213,4008,1043,229,244,210,973,515,3214,29939
502,2007,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,105,23624,95,4272,895,217,290,152,814,728,3096,31192
502,2007,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,114,24070,119,4490,961,241,257,211,947,641,3258,32051
502,2008,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,73,22630,162,4413,752,189,198,170,1013,566,2888,30166
502,2008,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,52,23464,112,3420,564,144,139,137,826,518,2328,29376
502,2009,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,81,25035,128,3780,634,170,151,156,784,450,2345,31369
502,2009,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,79,25281,177,3829,943,208,183,126,668,527,2655,32021
502,2010,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,76,24584,145,3818,654,167,128,179,728,445,2301,30924
502,2010,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,74,24826,200,3867,972,204,155,144,621,521,2617,31584
502,2011,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,48,24547,94,3851,676,164,212,159,881,545,2637,31177
502,2011,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,65,24899,106,4198,705,222,181,167,732,722,2729,31997
502,2012,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,66,23853,55,4345,672,164,165,163,633,691,2487,30806
502,2012,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,79,21363,54,3806,621,185,138,116,664,671,2395,27698
502,2013,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,70,24367,78,4182,672,158,166,222,756,606,2581,31277
502,2013,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,44,25050,64,4161,503,161,120,98,501,809,2192,31512
502,2014,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,104,26057,90,4191,583,239,240,69,605,924,2659,33101
502,2014,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,113,26707,92,4664,623,168,218,167,677,764,2617,34193
502,2015,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,102,26127,83,4663,601,266,248,86,612,937,2750,33725
502,2015,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,110,26778,85,5190,642,187,225,209,686,775,2724,34887
502,2016,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,E,0,71,27160,89,5211,622,188,180,113,316,1229,2649,35181
502,2016,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Counted,Manual count,W,0,68,27326,80,5252,582,200,174,72,203,1265,2497,35223
502,2017,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,65,27131,87,5651,655,201,200,115,325,1271,2766,35701
502,2017,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.52519,-3.720044465,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,63,27297,78,5694,613,214,193,73,209,1308,2610,35742
502,2018,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,65,26900,88,5829,667,207,207,115,330,1282,2808,35690
502,2018,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,63,27064,79,5874,624,221,200,73,211,1320,2650,35730
502,2019,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,63,27312,88,5825,663,219,216,115,328,1288,2829,36117
502,2019,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,61,27479,79,5870,621,234,209,73,211,1326,2673,36161
502,2020,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Counted,Manual count,E,0,63,17203,40,4370,491,160,191,81,262,1174,2359,24035
502,2020,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Counted,Manual count,W,0,66,19070,38,4727,420,150,173,63,218,1291,2316,26216
502,2021,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,64,19666,40,5108,559,178,215,90,283,1267,2592,27470
502,2021,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,67,21800,38,5525,478,167,195,70,236,1394,2539,29969
502,2022,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,72,22291,46,5811,570,185,216,93,286,1280,2630,30850
502,2022,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,75,24710,44,6286,487,173,195,72,238,1408,2575,33690
502,2023,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,70,22910,48,6001,568,185,219,94,282,1238,2585,31615
502,2023,4,Wales,W92000004,7,Bridgend,W06000013,M4,TM,Major,LA Boundary,37,280770,182100,51.525188,-3.7200444,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,73,25396,46,6491,485,173,199,73,235,1362,2527,34533
503,2000,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,70,14195,104,2495,766,198,268,163,459,132,1986,18850
503,2000,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,70,16951,79,2560,903,159,102,184,602,264,2214,21874
503,2001,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,71,14621,106,2637,782,237,279,149,409,154,2010,19445
503,2001,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,71,17460,81,2706,922,190,106,168,537,308,2231,22549
503,2002,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,103,22796,81,3572,866,159,90,217,636,251,2219,28771
503,2002,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,84,20054,96,3598,786,171,105,177,619,259,2117,25949
503,2003,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,116,22249,83,3679,837,162,95,201,548,268,2111,28238
503,2003,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,95,19573,99,3706,760,175,111,164,534,277,2021,25494
503,2004,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,103,22872,50,4054,903,185,112,200,508,308,2216,29295
503,2004,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,84,20121,59,4084,819,199,131,163,494,318,2124,26472
503,2005,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,104,22872,52,4196,902,180,118,184,459,337,2180,29404
503,2005,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,85,20121,61,4227,819,194,138,150,447,348,2096,26590
503,2006,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,121,26513,77,4428,1021,152,133,154,649,453,2562,33701
503,2006,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,114,24033,74,4447,945,161,146,148,543,481,2424,31092
503,2007,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,125,26699,87,4689,993,148,142,135,628,474,2520,34120
503,2007,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,117,24201,84,4709,919,156,157,130,526,503,2391,31502
503,2008,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,215,25090,87,4891,913,168,169,117,623,410,2400,32683
503,2008,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,264,22795,103,4522,745,209,171,85,527,556,2293,29977
503,2009,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,109,25604,76,4883,810,177,138,113,531,391,2160,32832
503,2009,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,108,24270,77,4639,765,167,130,119,465,482,2128,31222
503,2010,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,175,24924,131,4391,746,154,101,106,602,357,2066,31687
503,2010,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,130,24102,110,4327,642,163,102,98,550,407,1962,30631
503,2011,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,81,26224,78,4882,697,134,115,75,523,414,1958,33223
503,2011,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,81,23270,99,4546,672,161,129,68,500,368,1898,29894
503,2012,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,96,25854,65,4912,706,142,109,79,507,404,1947,32874
503,2012,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,135,25261,83,4606,649,147,103,65,488,411,1864,31948
503,2013,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,154,26686,99,4873,607,116,140,94,556,400,1912,33725
503,2013,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,161,22574,111,4567,622,123,138,70,541,403,1898,29312
503,2014,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,117,26105,85,4822,620,132,149,105,618,417,2042,33172
503,2014,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,106,24469,70,4759,614,143,142,95,609,349,1952,31356
503,2015,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,114,26175,79,5366,638,147,154,132,626,424,2121,33855
503,2015,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,104,24534,65,5296,632,159,146,119,617,354,2028,32026
503,2016,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,116,26389,78,5699,671,143,180,135,592,440,2163,34443
503,2016,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,105,24734,64,5624,665,155,170,123,584,369,2066,32592
503,2017,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,E,0,56,27131,64,5605,844,202,187,66,191,988,2478,35335
503,2017,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.67537878,-3.981299876,2.9,1.8,Counted,Manual count,W,0,74,28592,90,5749,872,215,197,91,239,925,2538,37043
503,2018,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,56,26900,65,5783,860,208,194,67,193,997,2518,35321
503,2018,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,74,28348,90,5931,888,221,204,91,242,933,2580,37023
503,2019,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Counted,Manual count,E,0,162,28905,105,5711,839,165,155,60,162,1027,2408,37291
503,2019,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Counted,Manual count,W,0,178,29175,95,5525,844,172,144,75,136,950,2321,37293
503,2020,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,90,18674,57,4740,736,146,141,55,152,935,2166,25727
503,2020,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,99,18849,51,4585,741,152,132,68,128,865,2086,25670
503,2021,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,92,21348,57,5541,838,163,159,60,164,1010,2394,29432
503,2021,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,101,21548,51,5360,844,169,148,75,138,934,2308,29367
503,2022,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,0,103,24198,65,6303,855,169,159,63,166,1020,2433,33102
503,2022,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,0,113,24424,59,6097,861,176,149,78,140,943,2346,33039
503,2023,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Counted,Manual count,E,0,133,28992,85,6899,588,153,192,88,194,865,2079,38188
503,2023,4,Wales,W92000004,8,Swansea,W06000011,M4,TM,Major,47,46,263100,199260,51.675377,-3.9812998,2.9,1.8,Counted,Manual count,W,0,122,26794,94,6696,557,168,176,52,200,838,1992,35698
504,2000,4,Wales,W92000004,9,Isle of Anglesey,W06000001,A5,TA,Major,A4080,A5114,240000,376000,53.25681469,-4.39997507,9.4,5.84,Counted,Manual count,N,2,14,4557,71,798,347,98,134,14,146,62,801,6241
504,2000,4,Wales,W92000004,9,Isle of Anglesey,W06000001,A5,TA,Major,A4080,A5114,240000,376000,53.25681469,-4.39997507,9.4,5.84,Counted,Manual count,S,2,21,4481,49,827,286,103,137,15,122,60,723,6101
505,2000,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,43,32,7143,124,521,29,5,1,0,2,0,37,7857
505,2000,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,43,23,7312,94,536,49,3,0,1,1,0,54,8019
505,2001,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,E,76,35,5272,87,479,45,10,1,5,2,0,63,5936
505,2001,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,W,68,37,5516,87,440,49,3,0,2,0,0,54,6134
505,2002,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,79,39,5562,74,535,47,11,1,4,2,0,65,6275
505,2002,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,71,41,5819,74,491,52,3,0,2,0,0,57,6482
505,2003,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,E,86,60,5431,74,467,27,3,1,2,1,0,34,6066
505,2003,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,W,101,59,5125,79,420,31,4,0,2,0,0,37,5720
505,2004,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,70,71,5578,64,540,28,4,1,2,1,0,36,6289
505,2004,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,82,70,5263,69,486,33,5,0,2,0,0,40,5928
505,2005,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,59,92,5639,61,639,34,4,1,1,1,0,41,6472
505,2005,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,69,90,5321,66,575,39,5,0,1,0,0,45,6097
505,2006,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,E,53,43,5520,69,456,23,3,2,1,3,1,33,6121
505,2006,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Counted,Manual count,W,53,42,5782,69,448,32,0,0,2,2,4,40,6381
505,2007,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,33,44,5305,70,465,24,4,2,1,3,1,35,5919
505,2007,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,33,43,5556,70,457,33,0,0,2,2,5,42,6168
505,2008,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,37,45,5379,65,492,25,4,2,1,2,1,35,6016
505,2008,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,37,44,5634,65,483,34,0,0,1,1,4,40,6266
505,2009,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,37,44,5460,69,518,24,4,2,1,2,1,34,6125
505,2009,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,37,43,5719,69,509,32,0,0,1,1,4,38,6378
505,2010,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,37,40,5422,74,529,25,4,2,1,2,1,35,6100
505,2010,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,37,39,5679,74,520,33,0,0,1,1,4,39,6351
505,2011,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,41,40,5509,80,598,25,4,2,1,2,1,35,6262
505,2011,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,W,41,39,5770,80,588,33,0,0,1,1,4,39,6516
505,2012,4,Wales,W92000004,10,Gwynedd,W06000002,A5,PA,Major,A487,A4087,256000,371400,53.22008143,-4.158239803,2.9,1.8,Estimated,Estimated using previous year's AADF on this link,E,39,40,5427,89,674,25,4,2,1,2,1,35,6266
